SUPER_2	129252370	130547740	+	435
SUPER_2	131593009	133835128	+	436
SUPER_2	134300398	136751832	+	437
SUPER_2	136964769	140648060	+	438
SUPER_2	140648060	146034222	+	439
SUPER_2	146034222	147838839	+	440
SUPER_2	147842111	159746952	+	441
SUPER_2	159746952	161955859	+	442
SUPER_2	162293910	163824712	+	443
SUPER_2	163824712	174698993	+	444
SUPER_2	174698993	179794762	+	445
SUPER_2	179794762	183033170	+	446
SUPER_2	183033170	190256371	+	447
SUPER_2	190256371	199943172	+	448
SUPER_2	199955187	203156374	+	449
SUPER_2	203169245	204851951	+	450
SUPER_2	208927185	211342650	+	451
SUPER_2	212327374	217748208	+	452
SUPER_2	217749270	220820777	+	453
SUPER_2	220820777	225227562	+	454
SUPER_2	225227562	226434125	+	455
SUPER_2	226438228	228931810	+	456
SUPER_2	229098195	230283155	+	457
SUPER_2	231712030	232823972	+	458
SUPER_2	233784168	235102189	+	459
SUPER_2	235840223	237465023	+	460
SUPER_2	238985254	240285506	+	461
SUPER_2	243020913	244752496	+	462
SUPER_2	247423191	249671403	+	463
SUPER_2	252849935	256007884	+	464
SUPER_2	256007884	258011452	+	465
SUPER_2	258011452	259617943	+	466
SUPER_2	260219885	261260300	+	467
SUPER_2	262643066	263893947	+	468
SUPER_2	264149141	265150377	+	469
SUPER_2	265336151	266524596	+	470
SUPER_2	267350869	270086376	+	471
SUPER_2	270244030	273333166	+	472
SUPER_2	273333166	274628388	+	473
SUPER_2	275677297	277327517	+	474
SUPER_2	277327517	278902581	+	475
SUPER_2	278902581	281586389	+	476
SUPER_2	282000395	283352820	+	477
SUPER_2	283352820	291411796	+	478
SUPER_2	292651484	300868017	+	479
SUPER_2	300868017	306485934	+	480
SUPER_2	306492963	308440649	+	481
SUPER_2	309176984	316408059	+	482
SUPER_2	317769049	319827915	+	483
SUPER_2	321937760	323689564	+	484
SUPER_2	323689564	329865672	+	485
SUPER_2	329865672	331138106	+	486
SUPER_2	331138106	332648071	+	487
SUPER_2	332648071	333718338	+	488
SUPER_2	334182850	335509109	+	489
SUPER_2	335509769	342736306	+	490
SUPER_2	342736306	345479171	+	491
SUPER_2	346261270	351936964	+	492
SUPER_2	351939509	353360958	+	493
SUPER_2	353361101	354625722	+	494
SUPER_2	355511842	357011457	+	495
SUPER_2	357011457	362733026	+	496
SUPER_2	363033703	364650036	+	497
SUPER_2	364650036	367141244	+	498
SUPER_2	367141244	370325621	+	499
SUPER_2	370325621	376161744	+	500
SUPER_2	376161744	378606515	+	501
SUPER_2	378606515	381027481	+	502
SUPER_3	19732	1526783	+	100
SUPER_3	1652981	3664997	+	101
SUPER_3	3664997	5508625	+	102
SUPER_3	5508625	7110166	+	103
SUPER_3	7110166	9252685	+	104
SUPER_3	10357214	20380672	+	105
SUPER_3	20380672	26196420	+	106
SUPER_3	27347422	30173066	+	107
SUPER_3	30891665	44589078	+	108
SUPER_3	44842904	49940126	+	109
SUPER_3	49940126	54323978	+	110
SUPER_3	54323978	58611607	+	111
SUPER_3	58611607	63081482	+	112
SUPER_3	63081482	72818261	+	113
SUPER_3	72818261	75323729	+	114
SUPER_3	76441801	77558097	+	115
SUPER_3	78155067	82755413	+	116
SUPER_3	82756107	84306265	+	117
SUPER_3	84312531	86206993	+	118
SUPER_3	86207014	87419332	+	119
SUPER_3	87825000	95567135	+	120
SUPER_3	96885449	98544382	+	121
SUPER_3	99482235	101215008	+	122
SUPER_3	101215008	103593780	+	123
SUPER_3	106466410	108787240	+	124
SUPER_3	108789969	110008071	+	125
SUPER_3	112152951	114850605	+	126
SUPER_3	114850605	117874283	+	127
SUPER_3	118075972	120636030	+	128
SUPER_3	121813047	123212827	+	129
SUPER_3	123216672	124813729	+	130
SUPER_3	124813729	130453672	+	131
SUPER_3	130469735	133576678	+	132
SUPER_3	133576678	135034700	+	133
SUPER_3	135034700	136081685	+	134
SUPER_3	136081685	139667660	+	135
SUPER_3	140345747	142723232	+	136
SUPER_3	142723232	143869506	+	137
SUPER_3	143874981	145930818	+	138
SUPER_3	145955080	149723923	+	139
SUPER_3	149723923	150736271	+	140
SUPER_3	150736271	151755996	+	141
SUPER_3	151787552	153299618	+	142
SUPER_3	153557636	156938275	+	143
SUPER_3	156939190	158437297	+	144
SUPER_3	158437297	160959737	+	145
SUPER_3	160959737	167614746	+	146
SUPER_3	167614746	175933487	+	147
SUPER_3	176132559	179219027	+	148
SUPER_3	179735047	181408246	+	149
SUPER_3	181408246	183369570	+	150
SUPER_3	183377221	186031453	+	151
SUPER_3	187084797	190575707	+	152
SUPER_3	190575707	191864671	+	153
SUPER_3	191864671	193421857	+	154
SUPER_3	193426183	199567530	+	155
SUPER_3	200489859	204402002	+	156
SUPER_3	204402002	209861887	+	157
SUPER_3	209861887	210928575	+	158
SUPER_3	210928575	213648511	+	159
SUPER_3	213648511	218517637	+	160
SUPER_3	218517637	220265616	+	161
SUPER_3	221086935	222796208	+	162
SUPER_3	222859985	224243424	+	163
SUPER_3	224709425	234054883	+	164
SUPER_3	234495198	237999451	+	165
SUPER_3	237999451	239560051	+	166
SUPER_4	2478289	4429344	+	356
SUPER_4	4438756	6943859	+	357
SUPER_4	6949494	12081529	+	358
SUPER_4	12081529	14227846	+	359
SUPER_4	14227846	23217857	+	360
SUPER_4	23217857	29362423	+	361
SUPER_4	29740127	37224740	+	362
SUPER_4	38659970	40250923	+	363
SUPER_4	40642897	44450879	+	364
SUPER_4	44450879	48880797	+	365
SUPER_4	48880797	54617722	+	366
SUPER_4	54617831	65654367	+	367
SUPER_4	65654367	71269860	+	368
SUPER_4	71269860	73594403	+	369
SUPER_4	75558299	81367722	+	370
SUPER_4	81434381	84375517	+	371
SUPER_4	84375517	87499288	+	372
SUPER_4	88434193	90470988	+	373
SUPER_4	90480454	91689961	+	374
SUPER_4	91705839	95385735	+	375
SUPER_4	95385735	99440397	+	376
SUPER_4	99440397	101708034	+	377
SUPER_4	101708034	105082662	+	378
SUPER_4	105082662	106399580	+	379
SUPER_4	106402066	107977679	+	380
SUPER_4	107977679	113188163	+	381
SUPER_4	113188163	115590463	+	382
SUPER_4	115593312	118034089	+	383
SUPER_4	118034089	122070799	+	384
SUPER_4	122070799	137122632	+	385
SUPER_4	137122632	157073631	+	386
SUPER_4	157073631	159107588	+	387
SUPER_4	159110740	169926348	+	388
SUPER_4	169926348	176885450	+	389
SUPER_4	177286464	180599181	+	390
SUPER_4	180599181	185747825	+	391
SUPER_4	186387217	190078610	+	392
SUPER_4	190078908	191303475	+	393
SUPER_4	192159141	193468883	+	394
SUPER_4	193468883	194500030	+	395
SUPER_4	194500030	195742655	+	396
SUPER_4	196247774	203469532	+	397
SUPER_4	204240868	206120925	+	398
SUPER_4	206120925	208931024	+	399
SUPER_4	209150780	211305190	+	400
SUPER_4	212463507	215275798	+	401
SUPER_4	215277501	217184429	+	402
SUPER_4	217184429	220572239	+	403
SUPER_4	220572239	222928175	+	404
SUPER_5	35470	1395766	+	524
SUPER_5	1395766	4885477	+	525
SUPER_5	5975977	12596198	+	526
SUPER_5	12596198	13800382	+	527
SUPER_5	15041369	16302904	+	528
SUPER_5	16302904	19759356	+	529
SUPER_5	19759356	20851274	+	530
SUPER_5	21219467	23255089	+	531
SUPER_5	23255089	25665484	+	532
SUPER_5	25665484	28102098	+	533
SUPER_5	28102098	37064970	+	534
SUPER_5	37064970	39928289	+	535
SUPER_5	39928289	50914673	+	536
SUPER_5	50914673	52643242	+	537
SUPER_5	52658955	57187584	+	538
SUPER_5	57187584	59563400	+	539
SUPER_5	59580651	72181780	+	540
SUPER_5	72181780	77878025	+	541
SUPER_5	78251193	82659621	+	542
SUPER_5	83074016	86337010	+	543
SUPER_5	86355768	87395137	+	544
SUPER_5	88470003	90136562	+	545
SUPER_5	90136562	91279549	+	546
SUPER_5	91453213	97599261	+	547
SUPER_5	97713179	99564998	+	548
SUPER_5	99602286	105378796	+	549
SUPER_5	105378796	109963325	+	550
SUPER_5	110328193	114044163	+	551
SUPER_5	114342869	117221145	+	552
SUPER_5	118161170	121644925	+	553
SUPER_5	121666197	127340202	+	554
SUPER_5	127340202	128965009	+	555
SUPER_5	128965009	130294553	+	556
SUPER_5	130294553	134809901	+	557
SUPER_5	135435850	137364389	+	558
SUPER_5	137366999	139135595	+	559
SUPER_5	139144282	140375581	+	560
SUPER_5	140643659	143074186	+	561
SUPER_5	143129415	144695102	+	562
SUPER_5	145797522	151468356	+	563
SUPER_5	151468356	160865540	+	564
SUPER_5	160865540	164319926	+	565
SUPER_5	164319926	179657508	+	566
SUPER_5	179657508	190697234	+	567
SUPER_5	190697234	192584526	+	568
SUPER_5	192584526	194149815	+	569
SUPER_5	194383316	205327098	+	570
SUPER_5	206070551	208757693	+	571
SUPER_5	208757693	210479316	+	572
SUPER_5	210479316	211725201	+	573
SUPER_5	211725201	216526473	+	574
SUPER_6	29912	1682871	+	167
SUPER_6	1682871	9156132	+	168
SUPER_6	9458863	12735323	+	169
SUPER_6	12735323	13842026	+	170
SUPER_6	13990315	15176571	+	171
SUPER_6	15178403	21003750	+	172
SUPER_6	21003750	27465763	+	173
SUPER_6	27465763	29805365	+	174
SUPER_6	29805365	32360117	+	175
SUPER_6	32363292	43911017	+	176
SUPER_6	45655546	47140082	+	177
SUPER_6	47141133	48800318	+	178
SUPER_6	48972629	52647508	+	179
SUPER_6	52651155	54794931	+	180
SUPER_6	56358381	57779578	+	181
SUPER_6	58288346	59765722	+	182
SUPER_6	63528561	67288121	+	183
SUPER_6	67745696	69564156	+	184
SUPER_6	69564156	71447506	+	185
SUPER_6	71596546	79415900	+	186
SUPER_6	79514332	82091736	+	187
SUPER_6	82724130	83993308	+	188
SUPER_6	84008987	90353689	+	189
SUPER_6	90364284	92814043	+	190
SUPER_6	93225913	95307033	+	191
SUPER_6	95334939	96827574	+	192
SUPER_6	96915729	98538861	+	193
SUPER_6	100271038	108315180	+	194
SUPER_6	109752855	110833458	+	195
SUPER_6	110833458	114917332	+	196
SUPER_6	114940204	116489293	+	197
SUPER_6	116584287	121201369	+	198
SUPER_6	121201369	123353356	+	199
SUPER_6	123353356	126766818	+	200
SUPER_6	126766818	127970409	+	201
SUPER_6	127970409	141263236	+	202
SUPER_6	141263236	146345562	+	203
SUPER_6	146345562	151400391	+	204
SUPER_6	152144859	153780172	+	205
SUPER_6	153780172	155467589	+	206
SUPER_6	156001553	157650689	+	207
SUPER_6	157767541	160347003	+	208
SUPER_6	160347003	161659584	+	209
SUPER_6	161659584	168938940	+	210
SUPER_7	1689365	2973535	+	321
SUPER_7	9488964	11820116	+	322
SUPER_7	14035401	15920127	+	323
SUPER_7	15954603	23507924	+	324
SUPER_7	23507924	26693490	+	325
SUPER_7	26693490	29437052	+	326
SUPER_7	30053832	33088012	+	327
SUPER_7	33088012	34465256	+	328
SUPER_7	35544234	38088903	+	329
SUPER_7	38322377	40121210	+	330
SUPER_7	40138800	43716862	+	331
SUPER_7	43716862	47863111	+	332
SUPER_7	48171506	50879063	+	333
SUPER_7	50879063	52110033	+	334
SUPER_7	52110033	53572989	+	335
SUPER_7	53572989	56288076	+	336
SUPER_7	56288076	60992860	+	337
SUPER_7	60992860	67781057	+	338
SUPER_7	67781057	71010541	+	339
SUPER_7	71010541	75554955	+	340
SUPER_7	75554955	77569181	+	341
SUPER_8	53070	1367037	+	503
SUPER_8	2560253	5501297	+	504
SUPER_8	5501297	7756557	+	505
SUPER_8	7756557	9080294	+	506
SUPER_8	9080294	11032411	+	507
SUPER_8	11032411	14294516	+	508
SUPER_8	14294516	20900375	+	509
SUPER_8	20900375	22894322	+	510
SUPER_8	22924599	24251482	+	511
SUPER_8	24251482	29719545	+	512
SUPER_8	29720742	31409054	+	513
SUPER_8	31409054	33365488	+	514
SUPER_8	33365488	34872540	+	515
SUPER_8	34943933	38384574	+	516
SUPER_8	38384574	41840660	+	517
SUPER_8	41840660	42935465	+	518
SUPER_8	44368861	47220204	+	519
SUPER_8	51238364	54618264	+	520
SUPER_8	56084558	57212684	+	521
SUPER_8	57626416	65822713	+	522
SUPER_8	65822713	71220267	+	523
SUPER_9	55767	2906464	+	1
SUPER_9	5239401	8790045	+	2
SUPER_9	8790101	10575387	+	3
SUPER_9	10581313	12859667	+	4
SUPER_9	14214911	16278565	+	5
SUPER_9	16733343	18529438	+	6
SUPER_9	18530525	19575111	+	7
SUPER_9	19949005	21724421	+	8
SUPER_9	21724421	23210705	+	9
SUPER_9	23210705	25309001	+	10
SUPER_9	25309001	26455288	+	11
SUPER_9	26845283	28149969	+	12
SUPER_9	28149969	29565505	+	13
SUPER_9	29925709	33064466	+	14
SUPER_9	33492823	35045357	+	15
SUPER_9	35062534	36119250	+	16
SUPER_9	36119250	37465214	+	17
SUPER_9	37603632	38938393	+	18
SUPER_9	38938393	42974922	+	19
SUPER_9	43517062	45321515	+	20
SUPER_9	45321515	52330860	+	21
SUPER_9	53202126	54405958	+	22
SUPER_9	54413652	57966225	+	23
SUPER_9	57966225	68625139	+	24
SUPER_X	8870760	15698688	+	25
SUPER_X	15698688	21124564	+	26
SUPER_X	21124564	22498463	+	27
SUPER_X	24441799	27871499	+	28
SUPER_X	27871499	35309230	+	29
SUPER_X	35311122	50576677	+	30
SUPER_X	50576677	52937216	+	31
SUPER_X	53718164	55101220	+	32
SUPER_X	55150157	56883248	+	33
SUPER_X	57636459	59327588	+	34
SUPER_X	59327588	62759546	+	35
SUPER_X	62861160	65311679	+	36
SUPER_X	65885431	70121121	+	37
SUPER_X	70121121	71650675	+	38
SUPER_X	71754291	79470497	+	39
SUPER_X	80101709	85922795	+	40
SUPER_X	86325316	87682286	+	41
SUPER_X	87682286	88942047	+	42
SUPER_X	90612202	97548167	+	43
SUPER_X	97548167	99214446	+	44
SUPER_X	99790955	103052949	+	45
SUPER_X	103630346	105845603	+	46
SUPER_X	105845603	108185750	+	47
SUPER_X	108245133	110480540	+	48
SUPER_X	110585297	119749467	+	49
SUPER_X	119754507	125748318	+	50
SUPER_X	125748318	140459736	+	51
SUPER_X	140459736	147041102	+	52
SUPER_X	149181081	150264305	+	53
SUPER_X	156763047	158292915	+	54
SUPER_X	160482309	162873418	+	55
SUPER_X	168190391	171930495	+	56
SUPER_X	173052856	176121114	+	57
SUPER_X	176121114	179719897	+	58
SUPER_X	179719897	180839454	+	59
SUPER_X	181434547	185403804	+	60
SUPER_X	185403804	188872431	+	61
SUPER_X	188872431	199577147	+	62
SUPER_X	199577153	210230008	+	63
SUPER_X	210230008	211595638	+	64
SUPER_X	211595638	216677143	+	65
SUPER_X	216677143	220269827	+	66
SUPER_X	220269827	229662131	+	67
SUPER_X	230428088	241574371	+	68
SUPER_X	241609355	249210776	+	69
SUPER_X	249211477	252353078	+	70
SUPER_X	252353078	264749849	+	71
SUPER_X	264749849	266127151	+	72
SUPER_X	266127287	267779683	+	73
SUPER_X	267788457	269065851	+	74
SUPER_X	269867463	273773079	+	75
SUPER_X	273773079	275382311	+	76
SUPER_X	275382311	278034692	+	77
SUPER_X	278192350	285891758	+	78
SUPER_X	285891758	288421265	+	79
SUPER_X	288436288	291022123	+	80
SUPER_X	291156253	292894588	+	81
SUPER_X	293564553	296398509	+	82
SUPER_X	296587972	298121180	+	83
SUPER_X	298121180	300174646	+	84
SUPER_X	300731107	302049039	+	85
SUPER_X	302106003	306404560	+	86
SUPER_X	308767879	313246827	+	87
SUPER_X	314338194	316652381	+	88
SUPER_X	316652381	318078740	+	89
SUPER_X	318206732	324559987	+	90
SUPER_X	324559987	329633225	+	91
SUPER_X	329633225	331577884	+	92
SUPER_X	331577884	335723414	+	93
SUPER_X	335723414	336791063	+	94
SUPER_X	336791063	346038964	+	95
SUPER_X	346038964	357839766	+	96
SUPER_X	357839766	362705815	+	97
SUPER_X	362705815	366531876	+	98
SUPER_X	366636872	374277343	+	99
